Calif promedio iglesias|Calif promedio resorts|Calif promedio playas|Calif promedio parques|Calif promedio teatros|Calif promedio museos|Calif promedio centros_comerciales|Calif promedio zoologicos|Calif promedio restaurantes|Calif promedio bares_pubs|Calif promedio servicios_locales|Calif promedio pizzerias_hamburgueserias|Calif promedio hoteles_alojamientos|Calif promedio juguerias|Calif promedio galerias_arte|Calif promedio discotecas|Calif promedio piscinas|Calif promedio gimnasios|Calif promedio panaderias|Calif promedio belleza_spas|Calif promedio cafeterias|Calif promedio miradores|Calif promedio monumentos|Calif promedio jardines|provincia|canton|parroquia|nombre|lat|lon|score
1.5302256520294444|1.937051250902499|2.5784491008693893|2.7678156948154897|2.0293267032481097|2.0475923720815596|1.713093732258654|2.2727266191123774|3.0516426625547752|2.920475894206818|2.8174925648892892|1.036600057726201|3.905593122023557|2.843735428307551|2.755326312298896|1.5438619239719156|0.7574136775380031|0.8725830014445637|0.05532750518616558|1.8912079507680515|0.0|1.5764656979321972|0.7548631002332247|1.3309754525420745|TUNGURAHUA|AMBATO|HUACHI GRANDE|Parque AMBATO 667|-1.3151113396240326|-78.66710651080615|1.8745768948725337
0.6943612776779249|0.94765291278604|0.634792497183766|3.299575296212937|3.7633627230031177|4.6645093865132905|3.6474189877799605|4.141727138328202|4.456720898513357|3.5807001797371854|3.2210765966654806|2.3146295523852376|2.6233626313743983|2.9466427109619264|3.012022419656513|1.817541912404713|1.0712549556704327|0.494571342522356|0.0|0.0|1.5439037864142913|0.561096261549753|0.5477542905710358|0.26021490541914094|PICHINCHA|DISTRITO METROPOLITANO DE QUITO|SAN ANTONIO|Parque DISTRITO METROPOLITANO DE QUITO 430|0.0021975371558736424|-78.43512276766637|2.0935371943054606
1.5539024313710044|1.4295500606372507|1.273750343531536|3.0436697310725065|2.147270863229585|1.9104884272116234|3.444329829890181|3.5433447540475393|4.380099727165965|2.186634323162869|1.9778432869048008|2.5564923220510285|2.712424599451652|2.7632197885718615|1.3639103219945907|2.5490869618740097|1.0428199278644101|0.8859780202341909|2.2635220284647897|0.7269294982127201|1.1152972677772925|0.9650392145797078|0.8485827319066924|1.895448281443574|COTOPAXI|SIGCHOS|SIGCHOS|Parque SIGCHOS 328|-0.6291068069228294|-78.89716449099737|2.0241514476104743
1.4384257205983828|2.92821419365397|2.750427889221865|1.5741558122050043|2.5026306051644793|3.0226389178003563|2.6015683023355973|2.3892310787579154|3.327509172358149|2.1550413142593556|2.829433323849403|1.794917977956958|2.4282336817469066|2.8383300183672673|3.134828825265532|0.5078161530785049|0.31089984904839885|0.47542132237687035|2.017448736481069|0.29605193130962004|0.0|0.5036131302902276|0.4124349464497923|1.7740737718268986|LOS RÍOS|BABAHOYO|PIMOCHA|Complejo BABAHOYO 677|-1.7949685228689785|-79.53978557666528|1.833889444766772
0.18951564899450157|0.699417639327869|1.8184801995217073|2.1919188245202528|2.8978362168965406|3.4770754727124884|4.04598513120092|2.7792416203742296|3.7161372832476287|2.3197522486445927|2.8068120908744687|3.500034710217892|3.0074714441347012|4.16626245389742|2.971030512292112|1.2159807627980876|0.7038655572594109|0.35792870335244403|1.3184276652505924|1.191286739186637|0.0|1.13599146811519|0.646955919397836|0.6716368220070102|CARCHI|MONTUFAR|GONZÁLEZ SUÁREZ|IGLESIA MATRIZ (VIRGEN DE LAS NIEVES)|0.5993009328248655|-77.84080093796115|1.9928768805926886
1.1081177481709308|3.6601163827282317|1.9508849292947534|2.0958005948179643|2.4958117602970176|1.7337409489326052|3.779051972901363|2.7955543411249666|4.545630809359242|3.3941913147606178|3.096286273470415|1.9882507417225783|2.009294708378381|3.1203726382320296|4.736434998533985|1.4861548662676147|0.3314621748129404|0.5161340296604255|1.825495729718319|1.739715178803156|0.28457019575508324|0.0|0.31406723365389055|0.31023432785244864|IMBABURA|OTAVALO|SAN LUIS (OTAVALO)|PLAZA DE PONCHOS|0.23534784363395278|-78.2545782309137|2.0548905791353738
0.8472271723736269|2.391605768145885|4.401194066810132|3.3600429965116683|2.9037911118054147|2.227312225530164|2.285197798813503|1.8264354386013921|3.433071534556655|3.350084627778781|3.3967806649173378|1.366273527049884|1.0769489609107956|0.9040563901262477|4.189437995597384|2.639602155092291|0.4441069380803542|0.7983713365731667|1.527169111663882|1.3223486862293923|0.0|1.565167541920083|0.9589340448963355|1.044458519689674|EL ORO|HUAQUILLAS|HUALTACO|Jardín HUAQUILLAS 7|-3.4581500676074586|-80.19761904049548|2.010817442236419
1.6140588766163273|2.7402749209731976|2.6866400016784553|3.622040750574277|2.8783056311038187|3.9969747629381747|2.3577972316402738|2.1542555328048385|2.9748909781119055|2.6323570940690026|2.317394848012887|0.9420002443537479|1.222754772259553|1.2081064402842656|3.7200436905106047|1.9132286321903096|0.5738127380064517|0.6749409790660684|1.468468308000503|1.9688162219787109|1.0586672599724287|3.020313857334159|2.8752068628504635|1.9391859718773359|GALÁPAGOS|SANTA CRUZ|BELLAVISTA|EL GARRAPATERO|-0.7374785729169125|-90.29480300783106|2.1900223586336574
1.3116668152884958|3.0398083763376027|2.8033876438583674|2.509357589789781|2.7751976481082465|4.871727255406642|4.301193236406444|3.8259925339337286|4.103661634803877|3.6795973004489007|1.2500718698502822|2.880440776123647|1.2032244957876506|2.8997586094204335|3.269120744074705|0.4777915514652902|1.0937636571634326|1.5802262166153755|0.965916912010707|0.0|0.9492095295336507|0.16460467929157985|0.0989230958650047|0.553302134029514|ZAMORA CHINCHIPE|ZAMORA|ZAMORA|Museo ZAMORA 451|-4.115014842236899|-78.96240741906155|2.1086643460672234
1.5409472175956336|2.9043025396815096|3.178978769946116|2.6834570463989076|2.5192752716973312|4.558461365025274|4.014301147891444|3.0643882860773353|3.0020858340263943|2.844586100799332|3.061400230930172|1.8722478355077508|2.408911905482299|1.4855613341758294|2.895006755582894|1.790614798034885|0.998009285615689|0.7889515133501056|0.0405004666446489|1.1822576292460076|0.6909572996497222|1.355982216173849|1.4540216171319515|1.3404246685470567|CHIMBORAZO|CUMANDA|CUMANDA|Plaza CUMANDA 829|-2.254437646182051|-79.06009754020006|2.153151297300506
0.3096737696465459|2.7623863979205856|2.688290055080452|2.6743029063349226|3.5781862373860585|3.5316321432970565|2.627913987724898|1.8485698933092691|1.6803639672317034|2.7900787838278465|2.101203571873567|1.5412922793985848|1.057381121304475|0.9406134030564428|2.6086481092714786|1.5046261028262955|1.620664699344743|1.1416998034776904|1.3057437167931178|0.0|1.5791175438489802|1.6606336132545334|1.5389004414460825|1.9853016688083431|PICHINCHA|PEDRO MONCAYO|TUPIGACHI|Complejo PEDRO MONCAYO 182|0.08437751608247145|-78.17450000145902|1.8782176756859859
2.449807591814062|4.931903121178571|3.328421870544721|3.002223555028047|3.7501804695792966|3.4147365750117|3.4802595476707348|3.604112523048588|3.5961833792380764|3.9175019341089845|2.0821606352709745|1.9495398704053706|1.98069848265988|2.183301358893773|1.791418774421297|0.4415674254598577|0.7269520806291219|1.1618701828698939|0.8227030223540965|0.9200901330147715|1.1403860582248166|0.9624703920199439|2.0733991763013|1.7862943728478742|SANTA ELENA|SANTA ELENA|COLONCHE|ARROZ AYANGUERO|-1.9931723317879018|-80.72639539352625|2.3124242721914903
1.9387591943326523|2.021062690054115|2.400478714422807|1.4778188312035565|2.5388054149539103|2.6801936222349236|2.770048693590282|3.9020650077962706|3.5412230127075515|4.152321557874833|2.834329323356252|2.708762463288124|3.3415713944550096|3.932854468767944|3.6851686526958307|1.9108351009126796|0.8718589768519716|0.1776109408144475|0.9188563740426311|1.6966754556255226|0.953199695501779|3.3620335990851693|1.0606329862777457|1.6932898910700522|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES|Iglesia CASCALES 350|0.06554703729757397|-77.2500494687056|2.357102335913169
1.5884867438955987|0.8389602630973885|3.4173414854254953|3.0733393362793198|2.234357530808896|3.4064076529771574|4.283534878560944|3.1362055865761436|3.421528775420212|3.1071548901132875|3.8376329407730445|2.6339324383982947|2.9867504739842086|2.517394526606479|1.817673266423401|0.5173697003761111|0.9192052224977337|1.2107409432954774|0.7593571790403064|0.5893895234466324|0.0|0.8700894375468209|0.8397013617156361|0.9624033788546908|AZUAY|CHORDELEG|CHORDELEG|ARTESANIAS EN PAJA TOQUILLA CHORDELEG|-2.9158346704962645|-78.77623647819867|2.040373230671386
1.1718273795393965|2.7035019668704243|2.550252922073459|3.233965112193103|2.71173921881376|2.577322057037545|4.405626644952436|2.6443917251075355|2.615657640218569|3.3240166057537537|3.3680078039426253|2.212639700278352|1.8195198401432213|2.320385541547032|3.324477585559855|1.9297531993398813|0.500322986348647|1.3452056892847581|1.207852251937689|1.2825717773964425|0.24001678388222758|1.0048879753529156|0.5006018319499624|1.731499910350124|GUAYAS|ISIDRO AYORA|ISIDRO AYORA|BOSQUE LA ESPERANZA|-1.9187322413965513|-80.19540183381775|2.113585172911405
2.1503807587212007|2.5455587367854347|2.345581756148409|2.9196909194290592|3.3779341639978853|1.7416494215012375|2.8965421935723246|1.9686776861845017|0.991316581879425|2.036933594205522|2.5992949114875064|0.4615791650547343|3.8656316893693736|2.673864327540729|2.3802963531945402|2.4678737806397866|1.2177598001693632|0.9940770768454928|0.0|0.7613785288294919|1.2990448160749535|2.9219939359990557|1.26982233828987|2.534012064741726|PASTAZA|PASTAZA|POMONA|Mirador PASTAZA 936|-1.6414464093077143|-77.91330162724476|2.0175372750275673
1.5462450229143885|1.8820821956484879|2.6922559060612055|2.4129335343151146|2.8238129807624492|3.915947671294151|2.655507434948338|1.0523771590110986|2.6492910468186563|2.4060451507498337|3.0540150061978313|2.526717724588211|2.4373914783235193|1.7763166412689055|2.6663742866869904|1.3739950584434637|0.9503115791370849|0.8446434659182993|2.781610174791927|1.8070667684594457|1.5642993648149368|1.7179882851711374|2.1715174236982504|0.6642152275258161|PASTAZA|PASTAZA|SARAYACU|Plaza PASTAZA 513|-1.6278680347204078|-77.30862108323899|2.098873357814564
2.0445770096284437|2.9834443961544608|1.378847022256327|2.9502077921636767|3.1200457995871633|1.9913991246664458|3.586235792048571|2.105333718425983|2.977235595743732|4.171415132899127|2.6898715983136996|1.6108678568051507|1.0703085629207187|0.6404556402837465|4.504815250744268|1.3544415026405172|1.0250947532091061|0.9655274310807955|2.017981222715481|0.6943468865839361|1.0626553730202535|3.401267038516684|2.9368655839118807|0.9758458205497743|ESMERALDAS|SAN LORENZO|CARONDELET|TUNEL ECOLOGICO SAN LORENZO|1.1585059378156064|-78.74102740536513|2.1774619127029147
1.0984781196334492|1.5829425612014505|1.4985312432784967|2.1632523520805576|1.4300586590031197|2.8353645276014006|4.113831956724492|4.296693007317222|4.736107619479774|4.636439733252388|3.031724173681261|2.07475984230988|2.4427890286041003|3.6875857112706063|2.8021044228563214|1.173248511914753|1.2929185763218856|0.8853125016551597|0.8783204500504773|1.3190510750613962|1.6870226614684585|0.9711593875280053|0.30746617182125235|0.9260873826428219|SANTA ELENA|SALINAS|ANCONCITO|Mirador SALINAS 964|-2.3140602122521514|-80.8799335052671|2.161302069864947
1.4428432492294145|2.2177692715807766|1.830278572348683|3.315452260636201|1.4270166660170251|0.9224244578160383|1.870293904228046|2.1497483362945218|2.682183531852711|2.6311934169323186|3.216958834623517|2.7971649413831683|3.476836458414671|3.3044626399637744|2.2947471582958463|1.9152864152881137|0.5823489616380726|1.2224975728243481|1.6182595655219825|0.9546441562557599|1.3665934165645834|1.9032316553475517|1.3971374295524106|1.5484492169047233|ZAMORA CHINCHIPE|EL PANGUI|EL GUISME|COMUNIDAD_SANTIAGO_PATY|-3.5814395326222495|-78.55685661573703|2.003659253729761
2.271962748940936|1.9917239253208823|2.829305022439244|3.1917462031035164|4.157030050882551|2.89822150295574|4.14740193055034|4.227768111920966|4.019499674077842|4.74964468893792|2.8843918982701187|1.7439528730052314|0.8315328781589402|0.3405289942239309|2.749051281316155|1.8333438520004148|1.3704140426023628|0.160754257361704|0.0|0.44630548095719186|1.2445794994144714|0.875279346498247|1.0860525974104072|1.4448083288321265|CARCHI|MONTUFAR|CHITAN DE NAVARRETE|BATEAS DE MADERA|0.6335214577464109|-77.79785403164747|2.145637466215885
0.5577558328143879|2.903342574659187|4.681399539048851|3.7161877825499987|3.125231426000389|2.662623752988317|1.4081738993366142|2.2506284564128105|2.89843603785105|3.0506279343417635|4.376111586814027|1.869303141697447|1.5828751176903817|0.0|1.8462758237349777|1.0006156309920373|0.047219514627271475|0.5139432016986667|0.0|0.6036449232308552|0.9441807185578639|2.8261198834751835|0.1947033424941551|0.3071913756793838|AZUAY|CUENCA|SAN BLAS|Laguna CUENCA 237|-2.909061712685615|-78.9949015917073|1.8069413123623175
0.8097963734404333|2.041338741051496|2.6081425880134024|1.8371885038661033|2.0218697738415665|3.317470894348797|5.0|3.919171281424883|3.2781326813682834|2.8913923783467372|3.833877275300889|2.750534291507436|2.4802518272639054|2.9741827295070493|2.416288996836576|1.2757776319642142|0.38888683552368863|0.19291693305541935|0.0|0.0|0.0|0.0|0.10049417150938322|0.5307133981180924|NAPO|TENA|PUERTO MISAHUALLI|Cascada TENA 347|-1.0352057946238777|-77.67177996550222|1.8611844710953485
1.3378968442839536|2.3272296568998914|3.4033432335360305|3.5927339339123554|3.0460547335828476|2.682458073599062|4.356974323954951|2.196360198532566|2.8229544456003306|3.3162955449780034|3.7107533023343358|1.0461212026433278|2.129597176737286|0.6334890727181484|0.6290578462588157|1.6957664361209202|1.5523000395986732|0.2683478490296288|0.7968922454078888|0.0|1.0413541251601095|3.1454102762932914|1.2121657553875096|1.4119814897498475|IMBABURA|IBARRA|SAGRARIO|MONUMENTO EL ARCANGEL SAN MIGUEL|0.3531179863731394|-78.1073026571422|2.0148140752633243
2.149600241181916|2.329205458826251|4.447567776851332|3.7034927264788635|3.4465618399233646|2.140211635066172|2.546166842172037|1.8788989761305102|1.634504006598667|0.7865342657575969|2.5536100225174865|0.570104275296383|0.7230210168904054|0.5754781921570502|1.048314053098632|2.0861806590715433|0.6014225868397074|0.0|0.5802466081792909|1.2005382718315147|1.3985547317077065|2.020295372252371|2.0388652413437063|2.863162867556865|CAÑAR|LA TRONCAL|MANUEL J. CALLE|Centro LA TRONCAL 921|-2.3771163736987866|-79.41987360392335|1.8051057361553908
1.321074103136655|1.936344384417849|1.735886714883481|2.107966407207388|2.6645437732435453|2.5744386072667833|2.4796090424083035|2.5992022741471286|2.765747425101788|2.8704205251124852|2.618916487015757|1.626378792927|2.837627013889713|2.354103637109488|2.3598683426112452|0.0|1.5033906470276222|0.2647610875601687|2.836461916748937|1.8239040547395327|0.130431523629586|2.109777385864483|0.7908053378626069|1.3425515769758303|ZAMORA CHINCHIPE|PALANDA|PALANDA|Mercado PALANDA 516|-4.642871502624584|-79.12075305752076|1.9022587942036404
1.621147611517812|1.7063618017169366|1.0956607654582293|2.0161677500524764|2.6510766440395424|3.2806321500469133|3.515283043962266|2.538226781705755|3.7465913481165556|2.5294300632180664|2.115448775160009|1.9169435193263962|2.6010396703638836|1.728346799919434|2.4473762819431264|0.21758837988938262|1.0913739299891296|1.1699140386331175|0.9614888228642977|1.9870363124879207|0.7429625005459596|2.3745987947713503|1.5413980901326712|2.8859493011682416|MANABI|BOLIVAR|CALCETA|QUINTA COLINA DEL SOL|-0.8665842223325698|-80.13269574484444|2.0200851323762286
2.0316920665239193|2.1775449952705124|2.4447137161237866|2.331241732740785|2.226002657866773|2.480257095631494|2.558883027967672|2.593743002553614|4.019275755589003|1.628584880610291|3.2563586322275313|1.2787526869750712|0.8265202435904304|0.0|2.680756290749859|1.7125621651179763|1.2933243265968373|0.15075330998070113|0.13003509307147187|1.6412984360985368|1.8203646287386974|3.839005470953925|3.5047301476177326|0.6318395580471996|CHIMBORAZO|CHUNCHI|LLAGOS|Centro CHUNCHI 810|-2.334159155235144|-78.96440692962422|1.9690933300268254
2.1254324618033436|2.101384002701691|1.4522547778518948|0.6868380360762174|1.7316368986142445|1.657060895516667|3.1061881567149783|2.311409044654959|2.9511196719163952|2.2888034465946934|3.2654859015791335|0.837971129081059|2.2746046730190606|2.4488627796649194|1.4725771289698628|1.1764970132351098|1.6575455929037446|1.5479472559029634|1.9275852151182085|2.7579870240330884|1.4505621160975672|2.5195023231500357|2.855876238424475|2.8349932093220587|ZAMORA CHINCHIPE|EL PANGUI|EL GUISME|Monumento EL PANGUI 827|-3.58294347485773|-78.54725317761718|2.060005208039432
0.26647634310065027|0.12254724467748268|2.7737381141617625|3.426137465182658|3.629980757954603|3.9924392962421704|3.024417702930444|2.3726312063742054|3.009729055295723|3.0259206512105945|2.968986130873901|1.836871690561029|1.9140156613426347|0.37308193924106603|1.2655531514024754|1.2919443904088856|1.2336526213226393|0.0|1.3942900179520563|0.898863331865312|0.5469421537653912|1.8699763199965436|2.1226865115449205|0.0|EL ORO|PASAJE|CASACAY|LAGUNA AZUL|-3.334300427558013|-79.72308267679384|1.8067034065586318
1.0962884165861166|1.952234365556526|1.603782598450416|2.2517829602424544|3.0486269111961852|3.7314539411832004|4.345902099945078|3.3981272939628666|4.766421769989334|4.227813283736706|3.820149986714576|3.7103546819628552|3.3006133958298562|3.006752032121985|2.22602177714426|0.6875099813586301|0.8078460462378673|0.0|1.6192416699328667|1.5631564615150555|0.22923679138522657|1.4689447958591282|0.8703202070080076|0.9838869678788686|SUCUMBÍOS|CASCALES|SEVILLA.|Iglesia CASCALES 913|0.06296038568005269|-77.13166147879424|2.2798528514915866
1.6979301845125794|3.573680709364332|2.733676250728799|2.4498943410242116|3.041527738426722|2.135181156304379|3.623004626617686|2.2573439506375723|2.835972024151072|2.594531078336853|1.0775020153689223|0.7673722482911545|1.6651615756270925|2.097634388598483|4.361397442771908|0.7053189065094273|0.05029657407473864|1.5015430261466824|1.249873476434293|1.053330047090404|1.372320829054133|1.9408359812523548|2.352008770466825|2.0074648183803845|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES|RÍO AGUARICO|0.06820685414216643|-77.25699179191098|2.0477000900071256
1.4113574772335453|1.5599322402393718|1.0255768520401947|3.1194142784923944|3.5543779987718938|4.083713785866818|3.8507994237484224|2.7206794380400443|3.377464589349081|3.536551815304321|2.929621819462376|1.7995997464819025|2.0283215347461545|2.3007364016280234|4.0549830603264265|2.531150313448734|0.949549122052979|0.9812145268178443|0.3043923893415649|0.29646479891678235|2.145213611444988|2.1385197292308282|2.668730717264104|1.726771772979025|GUAYAS|SIMÓN BOLÍVAR|CORONEL LORENZO DE GARAICOA (PEDREGAL)|COMPLEJO TURÍSTICO RÍO CHILINTOMO|-2.0853772168481703|-79.29064080387145|2.2956307268011593
1.9890881639773355|3.1058204168332013|1.4223281656784363|2.273368149812627|2.164912024981078|2.4888091366338916|3.6867990640831554|3.03294661679068|5.0|3.7532218901456993|3.012639288402877|2.2337808814331184|2.3820107890681563|3.422429405860253|2.6997996627223224|2.940414216130258|0.18946034814595059|0.9206990202210081|0.4599779229560444|1.2079740700354276|1.376135230135375|2.5169591804571008|1.478582712269645|2.0390266603999723|MANABI|PORTOVIEJO|12 DE MARZO|Cascada PORTOVIEJO 716|-1.039004650442255|-80.45752306528745|2.3248826257155666
1.9621647966664963|3.248142715134537|4.27449890884846|4.873304695230431|4.402385473052929|2.949975483424137|2.4824554678890096|1.9197752785893596|1.1669487413978388|1.438596932429981|1.3228706552019798|1.3679094690984728|0.0|1.136519249921479|1.8243251799397457|0.9511548365095897|1.4232179384728445|1.189694468893269|1.2936803113725177|1.6088911562771346|1.3484177471321104|3.732776807431779|2.258735249416869|2.44284058661196|COTOPAXI|LATACUNGA|MULALO|Playa LATACUNGA 55|-0.7342177037769049|-78.59362814503511|2.109136756205955
2.310689345736074|2.3230612894021196|2.748281602191206|2.335507524752678|2.27966074126316|2.174295824080316|3.3482232180269844|2.7197958289254593|3.94486691967607|3.2433226628932004|3.143768397623783|2.63300538345361|3.181477061779229|4.20926554185905|3.2003447629564516|0.8185533016800719|2.1245430710903443|0.2869981126314453|0.5917172095135377|0.0|0.955829430084039|2.763542816549061|1.6769187509082837|3.0398996422285314|ESMERALDAS|RIOVERDE|CHUMUNDE|ENCAÑONADO EL MURCIELAGO|0.7016956070699639|-79.391385828997|2.335565351637696
0.8600256169289399|1.8169779167477638|2.453921549672228|2.8206549965879257|3.092066189658077|4.593404674767095|3.48528634471188|4.7773432727788565|4.241835582133675|4.564319291107551|2.58694147745799|2.001632671561851|1.899889011222425|2.614822988378754|2.9564087818427986|0.4707507087794416|0.0|0.0775120223334077|0.3138786254567322|0.7026278246395872|1.9641134719807105|1.4747160477934775|1.0768912411057503|0.9333430718138094|CARCHI|SAN PEDRO DE HUACA|HUACA|Plaza SAN PEDRO DE HUACA 481|0.6292387619149025|-77.71893010531369|2.1574734741441968
1.4568817175943642|1.6943922231979207|2.9567271435179885|4.5721506767025115|3.0106518565065445|3.358293784409935|3.7101175978520784|2.935599667046769|2.368209642881861|3.2506265482380057|3.372391484102459|1.5192881060855545|0.0|1.096516460387559|0.39575661083066915|0.8114300841568267|0.7999500923113735|0.20049895627801761|0.0|0.7745299103258076|1.5997240182333234|2.468801825018099|1.9114512844769442|3.3967478361417065|EL ORO|PASAJE|UZHCURRUMI|Sendero PASAJE 548|-3.3569486482530597|-79.58446013190407|1.9858640635956801
1.3848463537859845|2.010858717895818|2.5439163025918186|3.1788945399185207|2.48994578877738|4.8311708359421495|4.270791410659537|3.58086587216015|4.822301002895301|3.776921440950146|4.100317419821768|1.8209023812096112|2.2120691466313103|2.2783599361512055|1.3889828420186232|0.8816978394286534|0.3835065308407969|0.6586059217815972|1.524579842200866|0.621495185686569|0.0|1.065667001358453|1.8354343643664266|1.5804423231152738|LOJA|PALTAS|CATACOCHA|MIRADOR SHIRICULAPO|-4.044399758921859|-79.64067097571194|2.2184405416744983
3.277443938961308|3.610177156547885|4.232510016372179|2.424849332697729|2.3464104067195795|3.054318133495631|2.584665438665202|2.902061270399332|3.419981883894882|2.597864322455672|1.4704853372003552|0.7951457325191285|1.269144314433147|1.7972859983155354|3.660929641701878|1.7893961573633508|1.4117483196595577|1.7913063588422729|0.7707007666382575|1.6388096815714657|2.4620977044818906|3.059290597761958|3.6019829663887144|2.7631667057090645|LOJA|SARAGURO|SAN SEBASTIAN DE YULUC|Monumento SARAGURO 200|-3.3520871711626077|-79.39510362556622|2.447157174283166
0.20190804684588115|0.843007479391565|1.7932809982367757|3.2275284346936806|3.500658229019773|4.741904710351201|3.0676388268019785|3.527403809208332|4.552226309685782|3.3141072707048744|4.317193864954809|2.89982780473098|2.594202363436409|2.343744312394618|2.3281342393324675|0.0|1.3065595693567151|0.17875900169568848|0.7639303255997485|0.08421514319872725|0.5645675069872077|2.7642805508793047|1.2023226989232465|0.7681571203023151|ORELLANA|LORETO|LORETO|COMPLEJO TURÍSTICO LA ISLA|-0.7035406322224704|-77.30489993306557|2.1202316090305033
1.0820322315703752|3.203726656095499|2.896522061159794|3.388204997201219|2.4622536993331208|1.0038183715957993|3.090635308049479|2.6741812915785603|2.530769293397639|3.8441758932780115|1.9521689166173521|1.0869887121411517|1.3557624795651664|1.7323332435111318|2.175978167893121|1.9076219815260829|0.6092125599808553|0.6508512718502591|0.9137262244528329|1.671734482973012|1.2411396974419273|0.5353246774802172|0.34321066364185215|0.856010066958604|ZAMORA CHINCHIPE|EL PANGUI|EL PANGUI|CASCADA_NAMAKUNTZA|-3.625837033320073|-78.61606009760196|1.8003492895538777
1.7282740088495587|1.3594578104767048|1.3592314732533461|1.6267880902261906|1.1840279949082495|3.3384054948294515|4.062715381236463|3.1553693323470418|4.867472443509412|3.80521642596449|3.021259537737692|1.7009351847554757|1.6413171769066777|2.711908115728479|2.6063491725246375|1.7462012401292863|1.466670992270656|1.3138259119392273|0.3571061588194032|1.702683794598558|0.4663988357001815|2.54352841859454|2.0404146943216235|1.459489519932532|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES|Parque CASCALES 68|0.08046977277060242|-77.25708985791753|2.1360436337316617
0.7781034359475569|2.7511924082722232|3.2140194861047724|2.9449224751199212|1.9729816214510016|2.4918499743217235|3.534116239722496|2.1420966355046844|3.643531783171466|3.2308910684787553|2.20957640973127|2.164177125712424|3.019282950763654|4.395538951060167|1.8835163347969524|1.6029585366439558|1.216288662283877|0.1655693684236239|1.563912401553686|2.1321254956730034|0.12825958272329174|2.8055457944676565|0.12599541881765552|0.3667673537112879|ZAMORA CHINCHIPE|ZAMORA|ZAMORA|Balneario ZAMORA 476|-4.120585956821808|-78.97090470691414|2.103467479769046
2.3123497643881556|0.983457860493357|2.4808599176719994|4.574732847129937|3.800461374170938|2.994123764086686|3.221572004890766|3.0460169237365036|3.289690882465241|2.50756479692654|1.9304691412727149|1.5689795393128245|2.4841693078042124|1.3270301613606188|1.9933108943941988|0.8211509357152504|1.5827695499593513|0.29636307264899797|0.0|2.18473342848078|2.1292354195837757|2.4382719668874473|3.2115440969577564|2.002636787179786|MANABI|ROCAFUERTE|ROCAFUERTE|Iglesia ROCAFUERTE 211|-0.9229873867136938|-80.4635150929618|2.2158956015632443
1.069885529949351|1.382187269265384|2.6337802230959984|2.4750545265959176|2.443744539027944|2.8389704154928954|2.4127739082676434|1.9033639841078358|2.7848785741713877|3.3606848507078797|3.279236546004742|1.7659908883701265|3.280788591396531|1.4727193478661873|2.7966349648830047|0.5676056743970384|1.2211561464748155|1.0266328625556742|1.835103079868513|0.0035036580803721185|0.1008368441121078|1.2980723595271872|1.4605135655821446|2.0471393473795203|MORONA SANTIAGO|SUCUA|ASUNCION|CASCADA KINTIA PANKI|-2.4880708851092637|-78.20885533914402|1.8942190707158417
1.879666674716811|3.344341170792903|3.372519990704566|2.9149146840418028|3.326136304029774|2.2002431381247733|2.154478852699444|2.7661279744880574|3.9632735820024334|3.243304554107677|3.6257320650877025|2.052785789919507|2.1544550045524877|0.8877346134936481|2.1780413969058356|1.2295862680640706|0.5920608100861264|0.5701719126644818|1.7899628946841681|0.8107276260711576|0.6835404220590523|3.8979094360569695|2.0472739326811387|1.5537910827532666|ZAMORA CHINCHIPE|ZAMORA|ZAMORA|Complejo ZAMORA 447|-4.122455781603699|-78.95858062222649|2.2182825075328267
2.639328815505694|1.739915749955484|0.8743352734799175|2.1757393062629413|2.0357676790852617|1.5954911133343668|2.7350259244359867|2.3906982477718612|1.7257182861756268|2.5903307196660377|4.034588217968537|1.9206230033840046|3.3005432005079354|1.8554792458549951|1.6618942305470958|2.7193923858814077|2.744605863879999|1.2598129427416667|1.695579773389361|0.8495341879249644|0.8774976403563418|1.4365446473885797|2.2203307567689308|2.6533502175294004|ORELLANA|ORELLANA|EL DORADO|Complejo ORELLANA 731|-0.5064848606665878|-76.92096584303022|2.0721719762415165
1.5628363988758918|2.073236694331602|3.247046927944309|3.245847487328774|2.862092615672063|2.044786892958362|3.951401774652502|2.4917560378975248|4.582258777747649|3.9873181528780304|1.237603625784428|2.6399986651341116|1.2067982623042612|1.2607280648890717|2.037365248970975|1.0038697352392059|1.0046984781406711|0.9840923258855931|0.9959830544710446|1.396770012061801|2.057043410804035|3.590530570811942|1.9361200425562197|2.2073560787729853|BOLÍVAR|CHIMBO|MAGDALENA (CHAPACOTO)|Mirador CHIMBO 884|-1.6783793810970484|-79.060193123266|2.2336474723380437
2.3451984075095007|2.0921065749059102|2.7854855210063194|3.7675159786584|3.745616136019285|3.2354397325400415|2.014666752093323|3.0121455903143213|2.402534892750067|2.7366681075939367|4.057877491035148|1.4105078152866928|1.7110523874227352|2.692813902366255|0.7832170889838337|0.7008048528800487|1.2531095144414546|1.1999153717559148|1.2980354885976024|0.8602412041749525|0.9302089985819507|4.375091098126498|1.612761280721613|1.7915353956219562|MORONA SANTIAGO|HUAMBOYA|HUAMBOYA|Jardín HUAMBOYA 917|-1.948628358250938|-77.99933003005464|2.2006062326411566
